379	TG 50:4 	45846	192975	371257	15152	71733	37098	111977	56025	181850	25037	16146	19732	34713	35148	31709	373586	31868	40556	54087	471582	10579464	22544	37412	1036628	18532	18646	1309165	36359	9708	26313	21598	33764	22082	24226	31450	15857	43047	26471	40734	32836	23955	29560	19302	39937	18454	35943	67852	25039	25936	21466	49645	28559	41955	17797	20770	48112	33103	35645	21731	197007	19720	38950	34413	40702	39532	44072	259925	152005	0
380	TG 51:1 Isomer B 	873714	507865	368684	98565	289130	354343	310836	212966	321263	198293	94205	106005	261653	438841	113271	446619	68664	298739	195532	794008	915105	195401	101721	2844097	105158	172104	1780353	147983	138333	193055	150771	97053	152768	153012	116585	86072	144247	153129	181094	135833	126963	184221	102593	185997	186761	179441	426071	178534	179571	205603	407853	147297	191047	146026	132395	854412	412845	144237	159107	372488	184039	275995	297100	252034	146218	273997	658843	348103	4891796
381	TG 51:3 	125056	222111	258498	30303	114539	40062	164328	91688	278411	44599	37265	14932	113401	126728	38051	397616	24509	81198	96093	699762	9240442	35400	34823	1580339	40364	56677	1489285	28911	13428	44788	23615	31957	41405	39717	31851	30542	30488	41415	53811	22112	47226	79767	24897	41633	29425	60242	115088	65703	52652	43223	77125	39693	53532	42889	46156	282659	116087	59262	29203	305829	30312	79312	95855	94718	41714	85913	372552	172323	1765456
382	TG 52:0 	1988696	971384	744004	368777	646351	997729	613554	478086	454599	615976	385376	367729	483173	494017	469782	575044	467986	504644	451284	652604	3663450	827973	422896	940547	440216	510541	1023434	549303	313568	631046	685083	486239	538259	500555	545065	314238	534034	441227	594742	491627	492622	367608	347852	442575	431547	552628	638238	448186	540626	552412	1157908	510569	568643	374255	350118	519190	578993	590190	372849	561107	309725	511851	475116	605097	405732	681726	597577	514019	1495575
383	TG 52:1	3386874	1161635	1093996	191509	620723	952893	443585	380088	532825	350117	175419	156015	371967	663426	282094	1356265	146183	309682	366157	1465105	2318792	411458	216019	6375251	150787	292192	4410851	160430	137222	191376	478063	93580	185892	160848	144329	109271	186111	233078	200003	130763	191813	179412	135392	258839	170970	243626	447320	231247	266876	247220	1206104	131233	273261	180964	176911	719878	304424	217514	213057	587533	140967	327879	270860	504069	206888	337117	1406690	604228	5304105
384	TG 52:3 	938817	1464795	3217313	158904	829256	423476	894234	892468	1419325	634870	255242	270257	547592	454019	302886	3683086	119803	573510	957647	3118985	3022080	85850	46025	3769031	63389	98557	5028143	0	89211	92469	406624	28831	0	0	41666	101250	64980	88594	139984	56611	31912	172038	44548	275102	43821	193837	574572	301092	348158	180049	745526	100805	468880	274327	221367	388025	81180	41715	183923	1664615	161041	381249	277241	546727	204768	342537	2664177	1430014	743254
385	TG 52:3|TG 16:0_18:1_18:2	1168609	1896832	6024902	216351	906761	437288	1204122	1036727	2330394	696160	264385	277841	621409	591303	418565	7528137	170131	612589	1007150	6798250	32648848	253711	188858	26089629	175848	253495	25356132	224817	162242	323407	408522	250588	321813	303323	248494	225267	230796	237434	316468	215471	248621	216218	207704	296390	195322	251970	594083	248441	382669	279054	839441	205180	492107	325021	246571	578068	370180	353694	185911	2327566	172338	413732	275018	631222	191050	363338	4964031	1741275	3318102
386	TG 52:4 	439936	847653	1811317	91605	430672	181076	463039	452247	783550	282216	78808	119515	248344	323411	196117	1916718	47273	311158	442672	1954896	3411410	19497	32973	2421971	72305	23307	3180823	0	21929	93402	178421	9309	32553	0	24339	34984	2912	56092	33303	39071	39355	61044	0	95385	0	76288	231519	70347	169862	68705	294490	0	195102	135668	79316	146081	45371	12581	107420	931887	43929	146137	148407	290527	67030	186251	1614036	757666	594087
387	TG 52:5 	85143	252911	471555	13920	129449	22562	113822	109787	164242	73508	35073	24590	69701	804932	98821	508763	14718	88059	98943	540150	968852	6946	15430	749454	18322	18572	1027562	5096	0	20714	37440	16048	20845	9997	24439	21842	20022	43761	44121	29345	31570	39499	8602	44144	14903	40161	120697	50454	54070	13580	60577	13599	81772	36105	22774	129121	26789	15229	17755	278067	27286	128223	104386	106518	18457	125522	447992	193231	345005
388	TG 52:6 	47190	431205	361640	45241	149031	24009	237714	106751	274931	54747	17162	44144	165814	1725922	217471	647497	20019	134780	176016	797920	8959169	18949	74190	1198795	33204	53940	2190552	29695	13717	33498	37084	28901	33790	24677	34455	21965	17018	105281	62560	118958	66732	50912	26645	90298	27967	43095	221014	82709	35078	40814	66556	2210	38047	82933	49010	533023	63861	35535	78628	315998	42063	185682	58574	235943	83990	224028	764002	344141	2695646
389	TG 53:1 	406125	207883	129960	53271	112065	164082	109815	103357	96509	92203	75760	77326	133845	163018	105805	125666	70846	90751	103156	218222	2767786	112476	83860	1252476	87819	116019	495598	107509	65786	150413	108643	67527	142584	100417	93949	58060	143064	73448	137067	87037	93682	113303	62101	89482	79904	79497	184283	93628	78589	114995	185475	95365	78454	63750	64072	294928	181662	116978	64918	105630	65667	142197	127615	120843	76196	151504	185628	111960	1971860
390	TG 53:4 	72212	130845	208316	37638	22056	31602	138231	34115	161437	25304	10586	16591	52962	75432	28418	293439	10540	52106	27384	494485	6407004	14806	10674	1304233	32993	20718	1143704	22541	13862	16049	0	21467	16181	33412	36658	14561	17291	19233	24742	18704	24640	30907	17833	28132	22069	26132	48026	19830	19629	29205	23736	13854	40038	24654	20224	200507	32562	25051	17686	126266	15534	53891	43447	30353	16025	36262	212680	26472	1188923
391	TG 53:6 	19760	39200	24719	16918	24942	25310	120992	25363	108248	15022	11442	9481	45964	247465	15172	30781	9230	23534	12081	290204	2035547	8530	18706	557773	23025	17314	759552	0	17243	20901	15842	9240	13421	18552	23337	1728	15107	23924	15522	20533	15314	17633	9161	13124	9259	12654	142814	16253	16511	24313	13227	10539	16664	12983	17248	351940	14161	15671	14053	154844	19418	29584	52910	27198	19454	18729	191877	26894	1978599
392	TG 54:0 	1331731	455724	421237	76186	274976	428104	186734	181828	213016	151690	80893	103339	128974	227723	164247	443353	75898	159183	149747	451879	4724651	195340	106160	1342302	79886	153976	979454	88790	66365	121674	252412	86632	153339	100687	99157	58862	126865	123576	177425	106239	111306	102338	63150	135322	118779	165688	219513	113270	88368	148726	505150	106075	135598	126332	77069	289034	201416	133532	102415	233603	89977	155800	156580	211775	69898	192707	381544	221643	1541997
393	TG 54:1 	6438491	2056586	1860145	297945	1058403	2019610	722315	629550	829364	728675	284381	258287	567212	908665	392314	1884702	190400	440641	478173	2034987	20510796	958850	372696	4496510	272090	502180	4677652	313607	175283	335164	963781	209808	205309	271261	317804	162024	278393	382991	469998	302674	298841	265206	150009	399310	358175	422059	630181	348282	414274	489913	2420784	261787	433045	256092	261025	1180913	556082	330409	274958	934485	228927	565221	448517	817250	312389	580910	1794635	794003	6477471
394	TG 54:2 	3525029	1824334	2279824	281294	902982	1054279	790165	885800	1092556	576317	186379	363404	625731	1116189	470906	3435819	139074	513415	716144	2908800	5385744	391839	226006	11916035	132675	329484	8819852	98982	99982	175793	618153	101222	105177	120951	134413	116058	214050	218268	254661	88865	129016	246419	63710	463172	176424	381989	852617	371438	426534	310011	1302556	159112	380546	292854	233999	1465436	241285	145120	313210	1263251	215965	710094	540788	729915	217924	729146	2814981	1218994	8727863
395	TG 54:3|TG 18:0_18:1_18:2	1042546	1248436	2692189	250509	682287	429984	803662	670571	1224593	454738	216320	236008	447019	598778	315248	4392508	166639	426919	611687	3505711	14808418	317261	179505	6951203	171004	208434	7861748	62917	163691	228979	320410	150617	89186	155264	99358	97239	141790	199571	180624	104327	175643	200444	87418	291617	132920	362917	134678	298770	366299	230281	612353	188010	330553	291177	235821	713684	261670	183413	194891	1230961	143893	454169	292368	322963	221104	470131	2718280	1032001	4841381
396	TG 54:4 	1201301	2157765	5251100	335155	1162704	545327	1637374	1223496	2518165	861738	342444	375254	773296	768471	485596	7452781	264552	830825	1208381	6317492	26139422	397810	227115	25315741	174865	221530	24068673	131519	146206	360171	576085	249199	260706	168503	278943	217307	282215	244203	257577	229271	264534	312207	231552	378964	195449	438838	876709	447998	568476	316874	847776	265016	569602	440339	247360	598395	356650	141919	264881	2674370	181114	373890	354742	779704	384906	531577	4489597	1838650	2890486
397	TG 54:5 Isomer A 	416985	826993	1791339	123247	454308	189103	558778	485231	842401	319471	83352	144579	329364	446601	119773	2074690	72780	354666	456860	1937612	5506340	139102	35985	3235586	56791	61487	3778402	38319	36274	138936	224761	69959	94516	52055	32251	84282	40407	105884	51929	31423	39612	87269	40562	59215	43504	96368	353796	70723	93187	75495	284223	48958	209849	173889	120431	191486	79737	41384	70333	997433	50889	112762	83165	255253	153139	176927	1441286	689378	513555
398	TG 54:5|TG 18:1_18:2_18:2	341749	803155	2550716	89250	368215	172471	583082	396341	1086374	278478	99766	91843	260624	480951	200773	3002195	28501	249499	395648	3102128	58723605	24067	17227	12306722	49209	46393	12943336	14504	21204	26126	149643	34528	37502	27108	0	34675	41045	50730	24648	11222	49108	35074	40002	108886	38177	123968	249845	38531	154201	88345	236570	27964	171581	138440	39111	207063	54391	25051	51413	1061790	29959	116924	70834	229191	129882	141541	1819324	611731	1162634
399	TG 54:6 Isomer A 	317623	802701	1793845	95674	347602	120260	545334	408130	811911	234079	143073	115071	264946	460980	151001	1965648	74401	242118	322417	1993946	8330761	90846	60504	5605801	33344	62227	6551872	32047	19803	66809	148516	14311	33219	35033	46774	25235	59428	114529	62372	98425	61856	71111	31330	142104	56187	107463	285548	159080	192256	111125	226424	36463	133903	82714	87029	211092	76129	53523	84798	914221	46502	178397	107541	232472	126327	245068	1336356	603553	1713044
400	TG 54:6 Isomer C 	281572	943157	1674246	88500	787962	95890	572011	431349	747762	127521	116447	83429	469727	2989495	620061	2374662	38354	299695	560574	2348877	32482747	79757	85763	4662420	23868	112023	6634780	14700	33955	34431	139260	29804	42642	18012	18730	45164	49781	103270	51271	81217	63139	59825	28603	258901	52826	128919	820942	195415	143359	78123	212835	34508	115174	126405	96989	1143807	45551	32004	109613	940350	62389	409718	310722	544076	217862	842474	2022479	750584	4134649
401	TG 55:7 	11700	78401	54585	7495	10238	10775	97795	13336	101443	21699	20049	14636	43426	135915	15012	114196	2245	17542	20941	252720	2311326	12917	12154	554725	12004	0	872705	0	4782	15583	35304	13200	12183	12428	14723	0	18566	12934	11665	13384	12149	17890	10490	12747	12430	2659	116115	11233	17433	12777	17152	11559	13715	12765	13118	207784	15695	15781	16795	128196	13971	18509	41941	23159	17397	16258	122914	43587	1204813
402	TG 56:1 	275807	433854	724567	74580	224062	125683	243777	253987	311810	114769	71750	114241	189551	378530	189454	1030013	71158	218149	210277	886048	10245149	92735	71495	3691450	53281	64003	2113693	59781	56705	72874	100870	55231	60060	95104	104366	56394	103567	87321	122956	79389	88976	105416	77067	149200	53396	98936	295501	83902	113879	78342	213560	85931	115248	112036	104398	533023	197989	126911	133263	410122	88716	226044	211354	216570	66905	253037	761106	349031	3219684
403	TG 56:2 Isomer A 	214286	238987	338276	52147	144015	83596	135596	134317	179565	109028	30154	67846	90351	185955	94727	498454	32554	87885	113874	457356	1334584	55690	52789	2780310	35801	65334	1318630	44003	19320	73994	67049	41406	25319	54847	30248	26223	52421	45704	36971	57526	49023	64827	51751	92685	38367	73996	158375	47191	75542	54248	135770	31023	76758	52371	60914	218068	65756	61579	53744	186838	40248	138183	102737	99766	40530	109264	404328	183620	1364711
404	TG 56:2 Isomer B 	719045	1404330	2913372	191616	673148	307483	747937	903839	1068922	577385	222094	263205	478851	1101240	443772	4337988	75212	562307	737147	3403001	38540150	130085	179346	10843370	144118	217313	8381044	84086	90902	179992	313112	93719	159431	122212	133011	138763	147069	211097	305179	164929	133465	236736	110706	430644	161458	362367	856408	312826	320308	205895	551534	123074	400307	324510	274629	1848530	419159	173592	286681	1414978	225043	664380	549964	663846	209631	771544	3040691	1225654	10352555
405	TG 56:3|TG 18:1_18:1_20:1	255990	429389	827506	47703	255188	86633	248732	270896	387074	174724	51166	73415	180838	383380	106287	1322943	14032	119843	210463	1167432	4258328	43930	52419	8572498	31870	56529	4379396	31459	34583	63263	89418	14867	34932	17742	28846	30850	35675	53813	45156	28347	44745	94194	14966	116484	39762	52998	259877	98774	93754	38770	161015	42413	79118	105836	102029	457366	62959	67759	73761	482200	43223	223963	154787	184703	73764	274396	959232	374913	3612442
406	TG 56:5 Isomer A 	97123	259419	496070	29821	130136	52862	167333	134138	230884	40860	38869	19613	66339	181790	68637	744196	19271	63482	96403	680984	9079061	46124	37571	967708	19305	21901	3027034	37339	23667	34617	38805	30429	27984	21254	19831	25420	13287	31832	38477	18954	18138	24430	17693	38870	17947	49789	154504	44618	60377	20443	82199	14789	37752	31218	32309	197500	20566	13574	35235	269530	24360	87861	80656	124818	36414	83203	526023	170047	1446824
407	TG 56:6 	91861	315344	646957	44063	196372	31602	218049	172004	253998	36053	17055	34308	175007	535100	130129	869500	23574	137906	142436	716051	11656373	24067	29433	2472230	34187	21605	3129299	27049	21252	24820	43137	22440	20369	14230	17327	13636	17200	44766	22860	29178	19164	19044	0	76860	23083	23198	283495	55035	85817	20005	82803	33658	58545	58863	40569	502953	25978	26265	50659	311322	39995	143535	116288	200795	74512	255906	493713	240190	3805202
408	TG 56:7 Isomer B 	99698	142877	402884	62212	140717	36157	85301	387947	161177	63761	41222	137587	110383	580291	99383	454896	27129	77551	149932	371006	1993775	17852	32551	351175	17479	37958	1342043	12838	64385	22954	62539	11463	17323	30170	56890	12957	9192	40343	35278	28347	25239	37511	0	61099	18771	46396	497715	33322	104667	29351	25729	22184	28093	49453	62493	171821	15605	15671	36949	381247	31976	146806	157798	238467	33920	338472	914044	173672	92262
409	TG 58:2 	138715	244360	479952	37531	129174	29649	166648	197486	229481	134332	33576	63165	112921	284496	35563	811930	16963	72948	80232	661709	7468769	17852	22194	2971029	30747	24417	1841698	54097	23329	55799	19937	13825	33980	20894	42868	21101	33491	36523	36219	19785	17795	23340	28113	66311	24986	53273	156163	33134	59455	12777	59067	31278	48296	31000	46946	322953	45190	30569	29203	299519	17552	137737	70762	138827	13157	207212	526785	264724	1855804
410	TG 58:3|TG 18:1_20:1_20:1	420175	884053	1680002	67245	431084	122284	525037	644494	757371	460613	120724	143335	321750	746332	273424	3053013	24447	335474	467021	2278033	25886255	61539	88616	8314518	37767	50610	6664883	19404	40862	30885	173318	12088	35027	29900	8914	61021	28940	33709	77518	26518	42863	130808	10071	253878	22830	120483	468094	173890	161429	83818	300046	32468	233371	167397	120735	921769	143508	15891	120993	996319	94920	401839	290934	376979	91410	636219	1874495	781862	5578062
411	TG 58:4 	87662	234446	459026	16436	129380	49680	146087	152892	210678	92470	21279	21865	80746	157540	71768	748915	17587	87972	85437	626500	1058735	16878	17702	4783043	19445	41213	2420915	19404	16422	21834	37440	22995	22749	17562	17327	7898	22570	19501	44874	28264	52445	31932	19651	62480	20927	38144	126779	34954	47196	20005	43425	22014	56850	41357	30001	179699	19664	45026	27832	247707	15736	57905	68181	68278	18581	88384	471615	163893	1328688
412	TG 64:1 	129758	150369	216239	80469	176103	53802	151411	60073	163099	44866	72392	35908	78002	130152	77146	306289	54008	120885	145596	266376	2213342	78416	78418	699141	38750	88568	531039	44003	78344	68582	146498	63498	48924	213443	0	31837	42501	86047	59926	64010	63225	167229	40632	146437	136281	51989	114456	76999	49393	48918	175148	94090	111340	130636	33585	102780	397872	113999	113178	219499	33237	211921	74705	72947	57988	59693	306561	192220	592257
413	TG 8:0_10:0_18:1 	34987	794982	64608	14509	81009	97914	24831	36556	43891	71372	115110	32353	48777	54720	594613	100475	44404	53669	60593	59535	75302	162926	94429	24221	20287	72364	55082	153080	51392	76980	15546	33903	46544	24857	52483	43190	77266	44565	31703	448317	160243	33664	24057	48038	23718	508708	44234	67335	42802	68705	41432	60007	28240	21007	43848	231119	145132	47012	37977	66065	63145	17394	16848	95728	25066	147758	23546	234542	81863
414	Taurine	223942	84904	91035	282638	142096	214574	163351	102058	177804	192744	125747	56402	291464	61600	45275	36143	65162	208792	50930	76529	260786	221093	214063	164278	95638	39335	69686	88083	92888	39698	153010	43926	20247	33959	31934	36821	59811	273281	77866	43955	47860	66726	325382	253368	155419	112051	86638	146438	263048	303358	136017	240087	251860	70178	262370	108136	41368	20595	227940	81052	122758	22626	66619	478553	464886	75945	330862	138435	76932
415	arachidonoylthiophosphorylcholine 	509853	212046	388188	386499	207709	271976	465464	587457	472052	268129	251339	520722	197029	461208	135829	337578	327540	71993	201789	0	291909	387269	523190	467466	340323	187864	408349	210803	2568872	158625	1296710	681944	187796	379154	228162	1141080	108663	526872	156259	0	368140	452249	391421	292936	301671	80781	150318	319918	307056	182677	392029	150357	129847	0	360868	612047	57548	29907	363527	141706	469050	49802	36492	260743	72766	51325	297874	47043	77453
